TaskName,PlaybackID,TrialID,GazeCongruency,TargetLocation,Participant,AI
joint,P2000_Player2_1268_joint_TrialID2557_Date_29_10_2020_161033.csv,2557,1,3,Responder,Initiator
joint,P2000_Player2_1019_joint_TrialID2558_Date_29_10_2020_153026.csv,2558,1,3,Responder,Initiator
joint,P2000_Player2_1112_joint_TrialID2559_Date_29_10_2020_154239.csv,2559,1,3,Responder,Initiator
joint,P2000_Player2_1011_joint_TrialID2560_Date_29_10_2020_152920.csv,2560,1,3,Responder,Initiator
joint,P2000_Player2_1128_joint_TrialID2561_Date_29_10_2020_154444.csv,2561,1,3,Responder,Initiator
joint,P2000_Player2_1007_joint_TrialID2562_Date_29_10_2020_152850.csv,2562,1,3,Responder,Initiator
joint,P2000_Player2_1328_joint_TrialID2563_Date_29_10_2020_161801.csv,2563,1,3,Responder,Initiator
joint,P2000_Player2_1350_joint_TrialID2564_Date_29_10_2020_162047.csv,2564,1,3,Responder,Initiator
joint,P2000_Player2_1019_joint_TrialID2565_Date_19_11_2020_144227.csv,2565,1,3,Responder,Initiator
joint,P2000_Player2_1012_joint_TrialID2566_Date_19_11_2020_144121.csv,2566,1,3,Responder,Initiator
joint,P2000_Player2_1277_joint_TrialID2567_Date_29_10_2020_161145.csv,2567,1,3,Responder,Initiator
joint,P2000_Player2_1037_joint_TrialID2568_Date_29_10_2020_153248.csv,2568,1,3,Responder,Initiator
joint,P2000_Player2_1222_joint_TrialID2569_Date_29_10_2020_155618.csv,2569,1,3,Responder,Initiator
joint,P2000_Player2_1004_joint_TrialID2570_Date_29_10_2020_152828.csv,2570,1,3,Responder,Initiator
joint,P2000_Player2_1173_joint_TrialID2571_Date_29_10_2020_155016.csv,2571,1,3,Responder,Initiator
joint,P2000_Player2_1044_joint_TrialID2572_Date_29_10_2020_153348.csv,2572,1,3,Responder,Initiator
joint,P2000_Player2_1309_joint_TrialID2573_Date_29_10_2020_161543.csv,2573,,1,Initiator,Responder
joint,P2000_Player2_1159_joint_TrialID2574_Date_29_10_2020_154836.csv,2574,,1,Initiator,Responder
joint,P2000_Player2_1192_joint_TrialID2575_Date_29_10_2020_155232.csv,2575,,1,Initiator,Responder
joint,P2000_Player2_1314_joint_TrialID2576_Date_29_10_2020_161619.csv,2576,,1,Initiator,Responder
joint,P2000_Player2_1259_joint_TrialID2577_Date_29_10_2020_160100.csv,2577,,1,Initiator,Responder
joint,P2000_Player2_1101_joint_TrialID2578_Date_29_10_2020_154112.csv,2578,,1,Initiator,Responder
joint,P2000_Player2_1032_joint_TrialID2579_Date_29_10_2020_153208.csv,2579,,1,Initiator,Responder
joint,P2000_Player2_1135_joint_TrialID2580_Date_29_10_2020_154536.csv,2580,,1,Initiator,Responder
joint,P2000_Player2_1061_joint_TrialID2581_Date_29_10_2020_153603.csv,2581,,1,Initiator,Responder
joint,P2000_Player2_1006_joint_TrialID2582_Date_29_10_2020_152843.csv,2582,,1,Initiator,Responder
joint,P2000_Player2_1238_joint_TrialID2583_Date_29_10_2020_155820.csv,2583,,1,Initiator,Responder
joint,P2000_Player2_1249_joint_TrialID2584_Date_29_10_2020_155945.csv,2584,,1,Initiator,Responder
joint,P2000_Player2_1098_joint_TrialID2585_Date_29_10_2020_154049.csv,2585,,1,Initiator,Responder
joint,P2000_Player2_1330_joint_TrialID2586_Date_29_10_2020_161815.csv,2586,,1,Initiator,Responder
joint,P2000_Player2_1316_joint_TrialID2587_Date_29_10_2020_161632.csv,2587,,1,Initiator,Responder
joint,P2000_Player2_1307_joint_TrialID2588_Date_29_10_2020_161528.csv,2588,,1,Initiator,Responder
joint,P2000_Player2_1054_joint_TrialID2589_Date_29_10_2020_153509.csv,2589,,1,Initiator,Responder
joint,P2000_Player2_1137_joint_TrialID2590_Date_29_10_2020_154552.csv,2590,,1,Initiator,Responder
joint,P2000_Player2_1284_joint_TrialID2591_Date_29_10_2020_161239.csv,2591,,1,Initiator,Responder
joint,P2000_Player2_1131_joint_TrialID2592_Date_29_10_2020_154506.csv,2592,,1,Initiator,Responder
joint,P2000_Player2_1323_joint_TrialID2593_Date_29_10_2020_161722.csv,2593,,1,Initiator,Responder
joint,P2000_Player2_1239_joint_TrialID2594_Date_29_10_2020_155827.csv,2594,,1,Initiator,Responder
joint,P2000_Player2_1157_joint_TrialID2595_Date_29_10_2020_154822.csv,2595,,1,Initiator,Responder
joint,P2000_Player2_1359_joint_TrialID2596_Date_29_10_2020_162152.csv,2596,,1,Initiator,Responder
joint,P2000_Player2_1365_joint_TrialID2597_Date_29_10_2020_162237.csv,2597,,2,Initiator,Responder
joint,P2000_Player2_1066_joint_TrialID2598_Date_29_10_2020_153641.csv,2598,,2,Initiator,Responder
joint,P2000_Player2_1100_joint_TrialID2599_Date_29_10_2020_154105.csv,2599,,2,Initiator,Responder
joint,P2000_Player2_1291_joint_TrialID2600_Date_29_10_2020_161332.csv,2600,,2,Initiator,Responder
joint,P2000_Player2_1074_joint_TrialID2601_Date_29_10_2020_153742.csv,2601,,2,Initiator,Responder
joint,P2000_Player2_1298_joint_TrialID2602_Date_29_10_2020_161423.csv,2602,,2,Initiator,Responder
joint,P2000_Player2_1024_joint_TrialID2603_Date_29_10_2020_153101.csv,2603,,2,Initiator,Responder
joint,P2000_Player2_1348_joint_TrialID2604_Date_29_10_2020_162030.csv,2604,,2,Initiator,Responder
joint,P2000_Player2_1385_joint_TrialID2605_Date_29_10_2020_162516.csv,2605,,2,Initiator,Responder
joint,P2000_Player2_1398_joint_TrialID2606_Date_29_10_2020_162650.csv,2606,,2,Initiator,Responder
joint,P2000_Player2_1153_joint_TrialID2607_Date_29_10_2020_154755.csv,2607,,2,Initiator,Responder
joint,P2000_Player2_1265_joint_TrialID2608_Date_29_10_2020_161010.csv,2608,,2,Initiator,Responder
joint,P2000_Player2_1085_joint_TrialID2609_Date_29_10_2020_153910.csv,2609,,2,Initiator,Responder
joint,P2000_Player2_1208_joint_TrialID2610_Date_29_10_2020_155437.csv,2610,,2,Initiator,Responder
joint,P2000_Player2_1223_joint_TrialID2611_Date_29_10_2020_155625.csv,2611,,2,Initiator,Responder
joint,P2000_Player2_1124_joint_TrialID2612_Date_29_10_2020_154412.csv,2612,,2,Initiator,Responder
joint,P2000_Player2_1225_joint_TrialID2613_Date_29_10_2020_155639.csv,2613,,2,Initiator,Responder
joint,P2000_Player2_1030_joint_TrialID2614_Date_29_10_2020_153153.csv,2614,,2,Initiator,Responder
joint,P2000_Player2_1327_joint_TrialID2615_Date_29_10_2020_161752.csv,2615,,2,Initiator,Responder
joint,P2000_Player2_1419_joint_TrialID2616_Date_29_10_2020_162921.csv,2616,,2,Initiator,Responder
joint,P2000_Player2_1175_joint_TrialID2617_Date_29_10_2020_155030.csv,2617,,2,Initiator,Responder
joint,P2000_Player2_1386_joint_TrialID2618_Date_29_10_2020_162522.csv,2618,,2,Initiator,Responder
joint,P2000_Player2_1399_joint_TrialID2619_Date_29_10_2020_162657.csv,2619,,2,Initiator,Responder
joint,P2000_Player2_1158_joint_TrialID2620_Date_29_10_2020_154829.csv,2620,,2,Initiator,Responder
joint,P2000_Player2_1395_joint_TrialID2621_Date_29_10_2020_162628.csv,2621,,3,Initiator,Responder
joint,P2000_Player2_1196_joint_TrialID2622_Date_29_10_2020_155302.csv,2622,,3,Initiator,Responder
joint,P2000_Player2_1049_joint_TrialID2623_Date_29_10_2020_153426.csv,2623,,3,Initiator,Responder
joint,P2000_Player2_1126_joint_TrialID2624_Date_29_10_2020_154427.csv,2624,,3,Initiator,Responder
joint,P2000_Player2_1403_joint_TrialID2625_Date_29_10_2020_162722.csv,2625,,3,Initiator,Responder
joint,P2000_Player2_1185_joint_TrialID2626_Date_29_10_2020_155141.csv,2626,,3,Initiator,Responder
joint,P2000_Player2_1186_joint_TrialID2627_Date_29_10_2020_155148.csv,2627,,3,Initiator,Responder
joint,P2000_Player2_1400_joint_TrialID2628_Date_29_10_2020_162704.csv,2628,,3,Initiator,Responder
joint,P2000_Player2_1263_joint_TrialID2629_Date_29_10_2020_160952.csv,2629,,3,Initiator,Responder
joint,P2000_Player2_1320_joint_TrialID2630_Date_29_10_2020_161701.csv,2630,,3,Initiator,Responder
joint,P2000_Player2_1267_joint_TrialID2631_Date_29_10_2020_161024.csv,2631,,3,Initiator,Responder
joint,P2000_Player2_1071_joint_TrialID2632_Date_29_10_2020_153720.csv,2632,,3,Initiator,Responder
joint,P2000_Player2_1384_joint_TrialID2633_Date_29_10_2020_162509.csv,2633,,3,Initiator,Responder
joint,P2000_Player2_1014_joint_TrialID2634_Date_29_10_2020_152943.csv,2634,,3,Initiator,Responder
joint,P2000_Player2_1406_joint_TrialID2635_Date_29_10_2020_162745.csv,2635,,3,Initiator,Responder
joint,P2000_Player2_1353_joint_TrialID2636_Date_29_10_2020_162109.csv,2636,,3,Initiator,Responder
joint,P2000_Player2_1279_joint_TrialID2637_Date_29_10_2020_161201.csv,2637,,3,Initiator,Responder
joint,P2000_Player2_1132_joint_TrialID2638_Date_29_10_2020_154512.csv,2638,,3,Initiator,Responder
joint,P2000_Player2_1119_joint_TrialID2639_Date_29_10_2020_154331.csv,2639,,3,Initiator,Responder
joint,P2000_Player2_1058_joint_TrialID2640_Date_29_10_2020_153540.csv,2640,,3,Initiator,Responder
joint,P2000_Player2_1392_joint_TrialID2641_Date_29_10_2020_162607.csv,2641,,3,Initiator,Responder
joint,P2000_Player2_1068_joint_TrialID2642_Date_29_10_2020_153657.csv,2642,,3,Initiator,Responder
joint,P2000_Player2_1080_joint_TrialID2643_Date_29_10_2020_153830.csv,2643,,3,Initiator,Responder
joint,P2000_Player2_1109_joint_TrialID2644_Date_29_10_2020_154215.csv,2644,,3,Initiator,Responder
joint,P2000_Player2_1161_joint_TrialID5001_Date_29_10_2020_154851.csv,5001,0,1,Responder,Initiator
joint,P2000_Player2_1094_joint_TrialID5002_Date_29_10_2020_154019.csv,5002,0,1,Responder,Initiator
joint,P2000_Player2_1036_joint_TrialID5003_Date_29_10_2020_153239.csv,5003,0,1,Responder,Initiator
joint,P2000_Player2_1007_joint_TrialID5004_Date_19_11_2020_144034.csv,5004,0,1,Responder,Initiator
joint,P2000_Player2_1053_joint_TrialID5005_Date_29_10_2020_153501.csv,5005,0,1,Responder,Initiator
joint,P2000_Player2_1206_joint_TrialID5006_Date_29_10_2020_155423.csv,5006,0,1,Responder,Initiator
joint,P2000_Player2_1121_joint_TrialID5007_Date_29_10_2020_154347.csv,5007,0,1,Responder,Initiator
joint,P2000_Player2_1393_joint_TrialID5008_Date_29_10_2020_162615.csv,5008,0,1,Responder,Initiator
joint,P2000_Player2_1322_joint_TrialID5009_Date_29_10_2020_161716.csv,5009,0,1,Responder,Initiator
joint,P2000_Player2_1045_joint_TrialID5010_Date_29_10_2020_153357.csv,5010,0,1,Responder,Initiator
joint,P2000_Player2_1219_joint_TrialID5011_Date_29_10_2020_155555.csv,5011,0,1,Responder,Initiator
joint,P2000_Player2_1059_joint_TrialID5012_Date_29_10_2020_153548.csv,5012,0,1,Responder,Initiator
joint,P2000_Player2_1407_joint_TrialID5013_Date_29_10_2020_162753.csv,5013,0,2,Responder,Initiator
joint,P2000_Player2_1087_joint_TrialID5014_Date_29_10_2020_153925.csv,5014,0,2,Responder,Initiator
joint,P2000_Player2_1013_joint_TrialID5015_Date_29_10_2020_152935.csv,5015,0,2,Responder,Initiator
joint,P2000_Player2_1056_joint_TrialID5016_Date_29_10_2020_153524.csv,5016,0,2,Responder,Initiator
joint,P2000_Player2_1257_joint_TrialID5017_Date_29_10_2020_160044.csv,5017,0,2,Responder,Initiator
joint,P2000_Player2_1237_joint_TrialID5018_Date_29_10_2020_155812.csv,5018,0,2,Responder,Initiator
joint,P2000_Player2_1389_joint_TrialID5019_Date_29_10_2020_162545.csv,5019,0,2,Responder,Initiator
joint,P2000_Player2_1325_joint_TrialID5020_Date_29_10_2020_161739.csv,5020,0,2,Responder,Initiator
joint,P2000_Player2_1245_joint_TrialID5021_Date_29_10_2020_155915.csv,5021,0,2,Responder,Initiator
joint,P2000_Player2_1005_joint_TrialID5022_Date_19_11_2020_144014.csv,5022,0,2,Responder,Initiator
joint,P2000_Player2_1235_joint_TrialID5023_Date_29_10_2020_155757.csv,5023,0,2,Responder,Initiator
joint,P2000_Player2_1376_joint_TrialID5024_Date_29_10_2020_162405.csv,5024,0,2,Responder,Initiator
joint,P2000_Player2_1008_joint_TrialID5025_Date_19_11_2020_144043.csv,5025,0,3,Responder,Initiator
joint,P2000_Player2_1140_joint_TrialID5026_Date_29_10_2020_154614.csv,5026,0,3,Responder,Initiator
joint,P2000_Player2_1349_joint_TrialID5027_Date_29_10_2020_162038.csv,5027,0,3,Responder,Initiator
joint,P2000_Player2_1429_joint_TrialID5028_Date_29_10_2020_163030.csv,5028,0,3,Responder,Initiator
joint,P2000_Player2_1145_joint_TrialID5029_Date_29_10_2020_154655.csv,5029,0,3,Responder,Initiator
joint,P2000_Player2_1431_joint_TrialID5030_Date_29_10_2020_163047.csv,5030,0,3,Responder,Initiator
joint,P2000_Player2_1127_joint_TrialID5031_Date_29_10_2020_154436.csv,5031,0,3,Responder,Initiator
joint,P2000_Player2_1084_joint_TrialID5032_Date_29_10_2020_153903.csv,5032,0,3,Responder,Initiator
joint,P2000_Player2_1264_joint_TrialID5033_Date_29_10_2020_161002.csv,5033,0,3,Responder,Initiator
joint,P2000_Player2_1282_joint_TrialID5034_Date_29_10_2020_161224.csv,5034,0,3,Responder,Initiator
joint,P2000_Player2_1415_joint_TrialID5035_Date_29_10_2020_162852.csv,5035,0,3,Responder,Initiator
joint,P2000_Player2_1422_joint_TrialID5036_Date_29_10_2020_162943.csv,5036,0,3,Responder,Initiator
joint,P2000_Player2_1194_joint_TrialID5037_Date_29_10_2020_155249.csv,5037,1,1,Responder,Initiator
joint,P2000_Player2_1317_joint_TrialID5038_Date_29_10_2020_161641.csv,5038,1,1,Responder,Initiator
joint,P2000_Player2_1375_joint_TrialID5039_Date_29_10_2020_162357.csv,5039,1,1,Responder,Initiator
joint,P2000_Player2_1341_joint_TrialID5040_Date_29_10_2020_161938.csv,5040,1,1,Responder,Initiator
joint,P2000_Player2_1377_joint_TrialID5041_Date_29_10_2020_162414.csv,5041,1,1,Responder,Initiator
joint,P2000_Player2_1181_joint_TrialID5042_Date_29_10_2020_155114.csv,5042,1,1,Responder,Initiator
joint,P2000_Player2_1241_joint_TrialID5043_Date_29_10_2020_155843.csv,5043,1,1,Responder,Initiator
joint,P2000_Player2_1234_joint_TrialID5044_Date_29_10_2020_155749.csv,5044,1,1,Responder,Initiator
joint,P2000_Player2_1139_joint_TrialID5045_Date_29_10_2020_154606.csv,5045,1,1,Responder,Initiator
joint,P2000_Player2_1233_joint_TrialID5046_Date_29_10_2020_155740.csv,5046,1,1,Responder,Initiator
joint,P2000_Player2_1355_joint_TrialID5047_Date_29_10_2020_162125.csv,5047,1,1,Responder,Initiator
joint,P2000_Player2_1412_joint_TrialID5048_Date_29_10_2020_162829.csv,5048,1,1,Responder,Initiator
joint,P2000_Player2_1205_joint_TrialID5049_Date_29_10_2020_155414.csv,5049,1,2,Responder,Initiator
joint,P2000_Player2_1204_joint_TrialID5050_Date_29_10_2020_155406.csv,5050,1,2,Responder,Initiator
joint,P2000_Player2_1141_joint_TrialID5051_Date_29_10_2020_154623.csv,5051,1,2,Responder,Initiator
joint,P2000_Player2_1122_joint_TrialID5052_Date_29_10_2020_154356.csv,5052,1,2,Responder,Initiator
joint,P2000_Player2_1146_joint_TrialID5053_Date_29_10_2020_154703.csv,5053,1,2,Responder,Initiator
joint,P2000_Player2_1266_joint_TrialID5054_Date_29_10_2020_161017.csv,5054,1,2,Responder,Initiator
joint,P2000_Player2_1004_joint_TrialID5055_Date_19_11_2020_144004.csv,5055,1,2,Responder,Initiator
joint,P2000_Player2_1035_joint_TrialID5056_Date_29_10_2020_153230.csv,5056,1,2,Responder,Initiator
joint,P2000_Player2_1043_joint_TrialID5057_Date_29_10_2020_153336.csv,5057,1,2,Responder,Initiator
joint,P2000_Player2_1430_joint_TrialID5058_Date_29_10_2020_163038.csv,5058,1,2,Responder,Initiator
joint,P2000_Player2_1262_joint_TrialID5059_Date_29_10_2020_160124.csv,5059,1,2,Responder,Initiator
joint,P2000_Player2_1404_joint_TrialID5060_Date_29_10_2020_162730.csv,5060,1,2,Responder,Initiator
joint,P2000_Player2_1076_joint_TrialID5061_Date_29_10_2020_153800.csv,5061,1,3,Responder,Initiator
joint,P2000_Player2_1188_joint_TrialID5062_Date_29_10_2020_155202.csv,5062,1,3,Responder,Initiator
joint,P2000_Player2_1379_joint_TrialID5063_Date_29_10_2020_162429.csv,5063,1,3,Responder,Initiator
joint,P2000_Player2_1183_joint_TrialID5064_Date_29_10_2020_155128.csv,5064,1,3,Responder,Initiator
joint,P2000_Player2_1180_joint_TrialID5065_Date_29_10_2020_155106.csv,5065,1,3,Responder,Initiator
joint,P2000_Player2_1397_joint_TrialID5066_Date_29_10_2020_162643.csv,5066,1,3,Responder,Initiator
joint,P2000_Player2_1167_joint_TrialID5067_Date_29_10_2020_154934.csv,5067,1,3,Responder,Initiator
joint,P2000_Player2_1366_joint_TrialID5068_Date_29_10_2020_162244.csv,5068,1,3,Responder,Initiator
joint,P2000_Player2_1274_joint_TrialID5069_Date_29_10_2020_161120.csv,5069,1,3,Responder,Initiator
joint,P2000_Player2_1405_joint_TrialID5070_Date_29_10_2020_162738.csv,5070,1,3,Responder,Initiator
joint,P2000_Player2_1336_joint_TrialID5071_Date_29_10_2020_161901.csv,5071,1,3,Responder,Initiator
joint,P2000_Player2_1224_joint_TrialID5072_Date_29_10_2020_155633.csv,5072,1,3,Responder,Initiator
joint,P2000_Player2_1165_joint_TrialID5073_Date_29_10_2020_154920.csv,5073,,1,Initiator,Responder
joint,P2000_Player2_1166_joint_TrialID5074_Date_29_10_2020_154927.csv,5074,,1,Initiator,Responder
joint,P2000_Player2_1187_joint_TrialID5075_Date_29_10_2020_155155.csv,5075,,1,Initiator,Responder
joint,P2000_Player2_1155_joint_TrialID5076_Date_29_10_2020_154808.csv,5076,,1,Initiator,Responder
joint,P2000_Player2_1063_joint_TrialID5077_Date_29_10_2020_153619.csv,5077,,1,Initiator,Responder
joint,P2000_Player2_1280_joint_TrialID5078_Date_29_10_2020_161207.csv,5078,,1,Initiator,Responder
joint,P2000_Player2_1390_joint_TrialID5079_Date_29_10_2020_162552.csv,5079,,1,Initiator,Responder
joint,P2000_Player2_1012_joint_TrialID5080_Date_29_10_2020_152928.csv,5080,,1,Initiator,Responder
joint,P2000_Player2_1303_joint_TrialID5081_Date_29_10_2020_161501.csv,5081,,1,Initiator,Responder
joint,P2000_Player2_1082_joint_TrialID5082_Date_29_10_2020_153844.csv,5082,,1,Initiator,Responder
joint,P2000_Player2_1373_joint_TrialID5083_Date_29_10_2020_162340.csv,5083,,1,Initiator,Responder
joint,P2000_Player2_1178_joint_TrialID5084_Date_29_10_2020_155051.csv,5084,,1,Initiator,Responder
joint,P2000_Player2_1095_joint_TrialID5085_Date_29_10_2020_154027.csv,5085,,1,Initiator,Responder
joint,P2000_Player2_1306_joint_TrialID5086_Date_29_10_2020_161521.csv,5086,,1,Initiator,Responder
joint,P2000_Player2_1358_joint_TrialID5087_Date_29_10_2020_162146.csv,5087,,1,Initiator,Responder
joint,P2000_Player2_1086_joint_TrialID5088_Date_29_10_2020_153916.csv,5088,,1,Initiator,Responder
joint,P2000_Player2_1242_joint_TrialID5089_Date_29_10_2020_155849.csv,5089,,1,Initiator,Responder
joint,P2000_Player2_1216_joint_TrialID5090_Date_29_10_2020_155534.csv,5090,,1,Initiator,Responder
joint,P2000_Player2_1078_joint_TrialID5091_Date_29_10_2020_153815.csv,5091,,1,Initiator,Responder
joint,P2000_Player2_1420_joint_TrialID5092_Date_29_10_2020_162928.csv,5092,,1,Initiator,Responder
joint,P2000_Player2_1296_joint_TrialID5093_Date_29_10_2020_161409.csv,5093,,1,Initiator,Responder
joint,P2000_Player2_1197_joint_TrialID5094_Date_29_10_2020_155309.csv,5094,,1,Initiator,Responder
joint,P2000_Player2_1361_joint_TrialID5095_Date_29_10_2020_162207.csv,5095,,1,Initiator,Responder
joint,P2000_Player2_1228_joint_TrialID5096_Date_29_10_2020_155701.csv,5096,,1,Initiator,Responder
joint,P2000_Player2_1411_joint_TrialID5097_Date_29_10_2020_162821.csv,5097,,2,Initiator,Responder
joint,P2000_Player2_1255_joint_TrialID5098_Date_29_10_2020_160029.csv,5098,,2,Initiator,Responder
joint,P2000_Player2_1088_joint_TrialID5099_Date_29_10_2020_153932.csv,5099,,2,Initiator,Responder
joint,P2000_Player2_1130_joint_TrialID5100_Date_29_10_2020_154459.csv,5100,,2,Initiator,Responder
joint,P2000_Player2_1218_joint_TrialID5101_Date_29_10_2020_155547.csv,5101,,2,Initiator,Responder
joint,P2000_Player2_1102_joint_TrialID5102_Date_29_10_2020_154119.csv,5102,,2,Initiator,Responder
joint,P2000_Player2_1401_joint_TrialID5103_Date_29_10_2020_162710.csv,5103,,2,Initiator,Responder
joint,P2000_Player2_1273_joint_TrialID5104_Date_29_10_2020_161112.csv,5104,,2,Initiator,Responder
joint,P2000_Player2_1236_joint_TrialID5105_Date_29_10_2020_155804.csv,5105,,2,Initiator,Responder
joint,P2000_Player2_1163_joint_TrialID5106_Date_29_10_2020_154904.csv,5106,,2,Initiator,Responder
